Work Item Type,Title,Assigned To,Created By,Priority,State,Created Date,Changed Date,Description
Bug,(SP21): Missing Column Filtering Functionality in Help Pages List View Screen,Maha Muhammed,Mohamed Said,2,New,2025-02-13T18:42:00Z,2025-02-13T18:42:00Z,"*Title: Missing Column Filtering Functionality in Help Pages List View Screen*

*Module:* Help Pages

*Screen:* Help Pages List View Screen

*Severity:* Major

*Priority:* High

----

h3. *Description:*

The Help Pages List View Screen lacks column filtering functionality  preventing users from filtering records based on column values.

----

h3. *Steps to Reproduce:*

# Navigate to the Help Pages module in the ERP system.
# Open the List View Screen.
# Attempt to filter any column using the column filtration functionality.

----

h3. *Expected Result:*

Each Important column in the Help Pages List View Screen should have a filtering icon or option to allow users to filter records based on column values.

----

h3. *Actual Result:*

No filtering functionality is provided for any column in the Help Pages List View Screen.

----"
Bug,(SP21): Unable to Change Fonts Family in Help Pages Text Editor,Maha Muhammed,Mohamed Said,2,New,2025-02-13T18:34:00Z,2025-02-13T18:34:00Z,"*Title: Unable to Change Fonts Family in Help Pages Text Editor*
*Module:* Admin Portal - Help Pages
*Severity:* Major
*Priority:* High

----

h3. *Description:*

The text editor used in the Admin Portal's Help Pages does not allow users to change fonts. Despite selecting different font options from the toolbar  the applied text remains in the default font style.

----

h3. *Steps to Reproduce:*

# Navigate to Admin Portal >  Help Pages.
# Open an existing Help Page or create a new one.
# Highlight a text segment in the editor.
# Attempt to change the font using the toolbar options.

----

h3. *Expected Result:*

The selected text should reflect the chosen font style.

----

h3. *Actual Result:*

The selected text remains in the default font  regardless of the chosen font."
Bug,SP21:  Arabic Text Formatting and Localization Issues in Admin Portal CMS Text Editor,Maha Muhammed,Mohamed Said,2,New,2025-02-13T17:49:00Z,2025-02-13T17:49:00Z,"h3. *Title: Arabic Text Formatting and Localization Issues in Admin Portal Text Editor*

h4. *Module:* Admin Portal – CMS Text Editor

h4. *Severity:* ?? *High*

h4. *Priority:* ?? *Medium*

h4. *Environment:*

* ERP System Admin Portal (Web)
* Help Pages Text Editor

h4. *Description:*

The CMS Text Editor in the *Admin Portal* fails to provide proper support for *Arabic text formatting*. Users are unable to apply *Right-to-Left (RTL) directionality*  and both *numeric and non-numeric lists* are not formatted correctly. Additional *localization issues* are also present.

h4. *Steps to Reproduce:*

# Log in to the *Admin Portal* of the ERP system.
# Navigate to the *Help Pages Text Editor* module.
# Input *Arabic text* into the editor.
# Attempt to format the text to *RTL directionality*.
# Create *numeric and non-numeric lists* with Arabic text.

h4. *Actual Result:*

* Arabic text cannot be formatted to *RTL* directionality.
* *Numeric and non-numeric lists* do not reflect proper formatting in Arabic.
* Other *localization issues* like misaligned text  incorrect date formats  and untranslated labels are evident.

h4. *Expected Result:*

* Users should be able to format Arabic text to *RTL* directionality seamlessly.
* *Lists* should be correctly formatted according to Arabic standards.
* All *localization elements* should be correctly implemented for Arabic content."
Bug,(SP21):  Incorrect Column Header Label in Purchase Invoice View Screen,Maha Muhammed,Mohamed Said,2,New,2025-02-11T14:32:00Z,2025-02-11T14:32:00Z,"h3. *Bug Report: Incorrect Column Header Label in Purchase Invoice View Screen*

h4. *Module:* Purchase ? Purchase Invoice ? View Screen

h4. *Severity:* ?? *Low*

h4. *Priority:* ?? *Medium*

h4. *Environment:*

* ERP System (Web)
* Affected Screen: Purchase Invoice View Screen

h4. *Description:*

The *""Barcode""* column header is incorrectly labeled as *""Bar Code""* instead of the correct term *""Barcode""* in the Purchase Invoice View Screen. This inconsistency may cause confusion for users and does not align with standard naming conventions.

h4. *Steps to Reproduce:*

# Log in to the ERP system with valid credentials.
# Navigate to *Purchase ? Purchase Invoice ? List View*.
# Open any existing Purchase Invoice to view its details.
# Locate the column header for item barcodes.

h4. *Actual Result:*

The column header is displayed as *""Bar Code""*.

h4. *Expected Result:*

The column header should be displayed as *""Barcode""* to maintain consistency and clarity."
Bug,(SP:22): Vendor Statement Report Screen  Missing Required Message For All Data,Abanoub Nabil,Yassmin,2,New,2025-02-06T16:45:00Z,2025-02-06T16:45:00Z,"# Select Vendor   From Date   To Date Fields Should Ended with (*).
# When I Click View Button Without Selecting Any Data 

      *Expected Result:* The error message should appear as ““Field Name“ is Required“.

      *Actual Result:* The required message is missing."
Bug,(SP:22): Vendor Opening Balance Screen  The Data of Distributed Popup Deleted When I Click The Discard Button ,Mohamed Fathy,Yassmin,2,New,2025-02-05T18:41:00Z,2025-02-05T18:41:00Z,"When I Entered The Data in Distributed Popup Then Click Save and Open it Again Then Click Discard 

*Expected Result:* The data deleted .

*Actual Result:* The data shouldn’t delete  it should still without any changes on it."
Bug,(SP:22): Vendor Opening Balance Screen  The Error Message of Exceeded The Journal Line Amount Should be Handled,Abanoub Nabil,Yassmin,2,New,2025-02-05T18:25:00Z,2025-02-05T18:25:00Z,"*Expected Result:* The Error Message of Exceeded The Journal Line Amount Should be Handled As “The Amount of Opening Balance Exceeded The Journal Line Amount“.

*Actual Result:* The Error Message is “ErrorSum“."
Bug,(SP:22): Vendor Opening Balance Screen  The Validation Message of Adding Vendor Opening Balance Should be Handled,Abanoub Nabil,Yassmin,2,New,2025-02-05T18:08:00Z,2025-02-05T18:08:00Z,"*Expected Result:* The validation message of adding new vendor opening balance should be “Vendor Opening Balance Added Successfully“ 

*Actual Results:* The validation message is “Opening Balance. Vendor Added”."
Bug,(SP:22): Payment Reconciliation Screen   Disapplied of Auto Distribute & Reconcile & Save Buttons Until I Select Payment,mohamed Nabil,Yassmin,2,New,2025-02-05T12:56:00Z,2025-02-05T12:56:00Z,"When I Select Customer Without Payment

*Expected Result:* Disapplied of Auto Distribute & Reconcile & Save Buttons Until I Select Payment.

*Actual Result:* The Auto Distribute & Reconcile & Save Buttons are clickable without Selecting Payment."
Bug,(SP:22): Payment Reconciliation Screen  The Customer Invoices Should be Appear Once User Selected,mohamed Nabil,Yassmin,2,New,2025-02-05T12:37:00Z,2025-02-05T12:37:00Z,"*As BRs:* When I Select Customer 

*Expected Result:* Once a customer is selected  their associated invoices should displayed in the table below.

*Actual Result:* The associated invoices Didn’t appear until I select the payment."
Bug,(SP:22):Payment Reconciliation Screen  The Required Message of Select Customer or Payment,mohamed Nabil,Yassmin,2,New,2025-02-04T17:37:00Z,2025-02-04T17:37:00Z,"When I click save without selecting customer or payment

*Expected Result:* The error message should be “You Should First Select Customer and Payment“.

*Actual Result:* The message was Required (Un Clear For The User)."
Bug,(Sp21): System Fails to Navigate to List View Screen After Successfully Posting a Return Sales Invoice,mohamed Nabil,Mohamed Said,2,New,2025-02-03T19:34:00Z,2025-02-03T19:34:00Z,"*Title:*
System Fails to Navigate to List View Screen After Successfully Posting a Return Sales Invoice

*Description:*
After successfully posting a *Return Sales Invoice*  the system fails to automatically navigate to the *List View* screen  leaving the user on the same page. This disrupts the user flow and requires additional manual navigation to view the posted invoice.

*Precondition:*

* User is logged into the ERP system.
* A *Sales Invoice* is created and ready to be posted.

*Steps to Reproduce:*

# Navigate to the *Sales app > Return Sales Invoice* screen.
# Create a new *Return Sales Invoice* and input all required data.
# Click Save Button
# Post the *Sales Return Invoice * Attempt to click the *Post button* multiple times.
# After posting  observe that the system does not navigate to the *List View* screen.

*Expected Result:*

* After posting  the system should automatically navigate to the *Sales Return Invoice List View* screen to display the newly posted invoice.
* If is there any Performance issues then the Post button should be disabled to prevent Multiple clicks on it.

*Actual Result:*

* The Return List view is Posted Successfully but the system *stays on the same screen* and does not redirect to the *List View* screen.
* The System accepts Clicking the Post button Multiple Times and Displays Multiple Error Messages"
Bug,(SP21): System Accepts Return Sales Invoice with Return Date Before Sales Invoice Date,Eslam Amgad,Mohamed Said,2,New,2025-02-03T19:28:00Z,2025-02-03T19:28:00Z,"*Title:*
System Accepts Return Sales Invoice with Return Date Before Sales Invoice Date  Leading to Incorrect Date Formatting

*Description:*
The system allows users to save and post a *Return Sales Invoice* with a *return date* earlier than the *original Sales Invoice date*. After posting  when navigating to the *Return Sales Invoice* screen  the *return date field* is displayed with *incorrect formatting*  leading to confusion.

*Precondition:*

* User is logged into the ERP system.
* A *Sales Invoice* has been created and posted.
* User attempts to create a *Return Sales Invoice* with a return date earlier than the original invoice date.

*Steps to Reproduce:*

# Navigate to *Sales app > Return Sales Invoice* screen.
# Create a new *Return Sales Invoice*.
# Set the *Return Date* to be earlier than the *original Sales Invoice Date*.
# Save and post the invoice.
# Go to the *Return Sales Invoice View* screen.
# Observe the *return date field* formatting.

*Expected Result:*

* The system should *reject* the *Return Sales Invoice* if the *return date* is earlier than the original *Sales Invoice Date*.

*Actual Result:*

* The system allows saving and posting of the return invoice even when the return date is earlier than the original invoice date.
* The *return date* is displayed in an *incorrect format* on the Return Sales Invoice View screen."
Bug,(SP21): Cancel button not actionable in return sales invoice Add Screen,Ahmed Gamal,Mohamed Said,2,New,2025-02-03T19:15:00Z,2025-02-03T19:15:00Z,"*Title*: Cancel button not actionable in return sales invoice Add Screen

*Precondition*:

* The user logged in with Valid Credentials to the ERP System
* The User has the Required Permissions 

*Steps to Reproduce:*

# Navigate to Inventory App >> Return Sales Invoice
# Click Create Button to open the Add Screen
# Click Cancel Button


*Expected Result:*

The Cancel Button is Actionable
The system Leaves the Add screen and navigates to the List view.

*Actual Result:*

The Cancel Button is not Actionable
The system stuck in the Add screen and does not navigate to the List view.
"
Bug,(SP21): Print Button in Return Sales Invoice List View is Not Actionable,Ahmed Gamal,Mohamed Said,2,New,2025-02-03T19:00:00Z,2025-02-03T19:00:00Z,"h3. *Title: Print Button in ""Return Sales Invoice"" List View is Not Actionable*

h4. *Module:* Sales ? Return Sales Invoice ? List View

h4. *Severity:* ?? *High*

h4. *Priority:* ?? *Critical*

----

h3. *Issue Summary*

The *Print* button in the *Return Sales Invoice* list view is *not clickable* and does not display any tooltip when hovered over.

----

h3. *Steps to Reproduce*

# Navigate to *Sales ? Return Sales Invoice ? List View*.
# Select a *return sales invoice* from the list.
# Hover over the *Print* button.
# Click on the *Print* button.

----

h3. *Observed Behavior*

?? *The Print button does not respond to clicks.*
?? *No tooltip or hover indication is displayed.*

h3. *Expected Behavior*

? The *Print* button should be *clickable* and open the print preview of the selected return sales invoice.
? A *tooltip* (e.g.  ""Print Return Sales Invoice"") should be displayed when hovered over.

----"
Bug,(SP21): Deleted Unposted Sales Invoice Still Appears in List View Until Browser Refresh,Ahmed Gamal,Mohamed Said,2,New,2025-02-03T18:32:00Z,2025-02-03T18:32:00Z,"h3. *Title: Deleted Unposted Sales Invoice Still Appears in List View Until Browser Refresh*

h4. *Module:* Sales ? Sales Invoice ? List View

h4. *Severity:* ?? *Moderate*

h4. *Priority:* ?? *Medium*

----

h3. *Issue Summary*

When a user deletes an *unposted* sales invoice  the system correctly displays a success message  but the deleted invoice *remains visible* in the list view until the user manually refreshes the browser.

----

h3. *Steps to Reproduce*

# Navigate to *Sales ? Sales Invoice ? List View*.
# Select an *unposted* sales invoice from the list.
# Click the *Delete* button and confirm the deletion.
# Observe that the success message appears correctly.
# Check if the deleted invoice is still displayed in the list view.
# Refresh the browser and observe if the deleted invoice disappears.

----

h3. *Observed Behavior*

?? *The deleted sales invoice remains in the list view* despite the success message.
?? *Users must manually refresh the browser to see the updated list.*

h3. *Expected Behavior*

? After confirming deletion  the sales invoice should be removed from the list view immediately *without requiring a manual refresh*."
Bug,(SP21): Missing Values in Printed Sales Invoice Report,Ahmed Gamal,Mohamed Said,2,New,2025-02-03T18:17:00Z,2025-02-03T18:17:00Z,"h3. *Title: Missing Values in Printed Sales Invoice Report*

h4. *Module:* Sales ? Sales Invoice ? Print Report

h4. *Severity:* ?? *Major*

h4. *Priority:* ?? *High*

----

h3. *Issue Summary*

The *Printed Sales Invoice Report* is missing essential values:
?? *Price After Discount* is not displayed.
?? *Net Price* is not displayed.

----

h3. *Steps to Reproduce*

# Navigate to *Sales ? Sales Invoice*.
# Open an existing *Sales Invoice*.
# Click the *Print* action button.
# Review the generated sales invoice report.

----

h3. *Observed Behavior*

?? The *Price After Discount* value is missing.
?? The *Net Price* value is missing.

h3. *Expected Behavior*

? The *Printed Sales Invoice Report* should display:

* *Price After Discount* (Original Price - Discount Applied).
* *Net Price* (Final payable amount after all discounts)."
Bug,(SP21): Cancel Button Not Actionable in Sales Invoice View Screen,Ahmed Gamal,Mohamed Said,2,New,2025-02-03T17:59:00Z,2025-02-03T17:59:00Z,"h3. *Title: Cancel Button Not Actionable in Sales Invoice View Screen*

h4. *Module:* Sales ? Sales Invoice ? View Screen

h4. *Severity:* ?? *Major*

h4. *Priority:* ?? *High*

----

h3. *Issue Summary*

The *Cancel* button in the *Sales Invoice View Screen* is *not actionable* when clicked. The user is unable to cancel the invoice or perform any action related to the cancellation.

----

h3. *Steps to Reproduce*

# Navigate to *Sales ? Sales Invoice*.
# Open an existing *Sales Invoice* in *View mode*.
# Click the *Cancel* button.

----

h3. *Actual Behavior*

?? The *Cancel* button does not perform any action when clicked.
?? No error message or indication is displayed to the user.
?? The screen remains unchanged  and the invoice is not canceled.

h3. *Expected Behavior*

? The *Cancel* button should trigger a confirmation prompt.
? Upon confirmation  the *Sales Invoice status should change to 'Canceled'*.
? If cancellation is not allowed due to business rules  a *proper validation message* should be displayed."
Bug,(SP21):  Stock Out Print Report Issues,Ahmed Gamal,Mohamed Said,2,New,2025-02-03T17:24:00Z,2025-02-03T17:24:00Z,"h3. *Title: Stock Out Print Report Issues*

h4. *Module:* Inventory Management ? Stock Out ? List View ? Print Report

h4. *Severity:* ?? *Major*

h4. *Priority:* ?? *High*

----

h3. *Issue Summary*

When the user clicks the *Print* action button for a *Stock Out entry* from the *Stock Out list view*  the printed report contains multiple issues:

# *Item Quantity is displayed incorrectly* – Instead of numerical values  an *unreadable/unexpected text* appears.
# *Stock Out Status is missing* – The report does not indicate whether the Stock Out is *Posted or Unposted*.
# *Label Alignment is incorrect* – The labels and values in the report are *misaligned*  making the report difficult to read.
# *Localization Issues* – Many labels and text elements are *not translated/localized*  leading to inconsistent language in the report.

----

h3. *Steps to Reproduce*

# Navigate to the *Stock Out* list view.
# Select an existing *Stock Out entry*.
# Click the *Print* action button.
# Review the generated report.

----

h3. *Observed Behavior*

?? *Item Quantity* is displayed as *unreadable text* instead of numbers.
?? *Stock Out Status* is *not mentioned anywhere* in the printed report.
?? *Label alignment is inconsistent and poorly formatted.*
?? *Several labels and texts are not localized*  appearing in the wrong language.

h3. *Expected Behavior*

? *Item Quantity should be correctly displayed as a number.*
? *Stock Out Status should be clearly stated* (e.g.  *Posted / Unposted*).
? *All labels and values should be properly aligned* for readability.
? *All text should be properly localized* based on the system language settings."
Bug,(SP21): Stock In Print Report Issues,Ahmed Gamal,Mohamed Said,2,New,2025-02-03T17:16:00Z,2025-02-03T17:16:00Z,"h3. *Title: Stock In Print Report Issues*

h4. *Module:* Inventory Management ? Stock In ? List View ? Print Report

h4. *Severity:* ?? *Major*

h4. *Priority:* ?? *High*

----

h3. *Issue Summary*

When the user clicks the *Print* action button for a *Stock In entry* from the *Stock In list view*  the printed report contains multiple issues:

# *Item Quantity is displayed incorrectly* – Instead of numerical values  an *unreadable/unexpected text* appears.
# *Stock In Status is missing* – The report does not indicate whether the Stock In is *Posted or Unposted*.
# *Label Alignment is incorrect* – The labels and values in the report are *misaligned*  affecting readability.

----

h3. *Steps to Reproduce*

# Navigate to the *Stock In* list view.
# Select an existing *Stock In entry*.
# Click the *Print* action button.
# Review the generated report.

----

h3. *Observed Behavior*

?? *Item Quantity* is displayed as *unreadable text* instead of numbers.
?? *Stock In Status* is *not mentioned anywhere* in the printed report.
?? *Label alignment is inconsistent and poorly formatted*.

h3. *Expected Behavior*

? *Item Quantity should be correctly displayed as a number* in the report.
? *Stock In Status should be clearly stated* (e.g.  Posted / Unposted).
? *All labels and values should be properly aligned* for readability."
Bug,(SP21) @General : Advanced Item Search Dialog Fails to Filter Items Based on Multiple Conditions,Mohamed Hammad,Mohamed Said,2,New,2025-02-03T17:01:00Z,2025-02-03T17:01:00Z,"h3. *Title: Advanced Item Search Dialog Fails to Filter Items Based on Multiple Conditions*

h3. *Issue Summary*

The *Advanced Item Search dialog* does not correctly retrieve items based on a *combination of filter conditions*  such as:

* *Checking/Unchecking ""Serial"" filter*
* *Entering specific search criteria (e.g.  item name  code  category  etc.)*

Expected behavior: *The system should return results that match all applied filters.*
Actual behavior: *Items retrieved do not match the applied filter combination or no results are displayed.*

----

h3. *Steps to Reproduce*

# Navigate to Inventory App > Stock In > Add Screen
# Click Advanced Search Icon on the Item Code Field to Open the *Advanced Item Search* dialog
# Apply multiple filter conditions:
#* *Check/Uncheck the ""Serial"" filter.*
#* *Input specific search criteria* (e.g.  item name  code  category).
# Click *Search*.
# Observe the results.

----

h3. *Actual Behavior*

?? *Items are not retrieved correctly* based on the selected filter combination.
?? *Some applied conditions are ignored* in the search results.

h3. *Expected Behavior*

? The system should *return only the items* that match *all applied filter conditions*.
? *Serial filter selection* should correctly *include/exclude serial-based items*.
? *Inputted search criteria should refine results correctly* without ignoring conditions."
Bug,(SP:22): Purchase Invoice Add Screen  The Empty Word Appears in The List When I Open The Advanced Search,mohamed Nabil,Yassmin,2,New,2025-02-03T02:45:00Z,2025-02-03T02:45:00Z,"When I open the advanced search of vendor name then close it and open the list

*Expected Result:* The list should be open without any change of it.

*Actual Result:* The word “Empty“ appears in the list as in attach “empty appears after I open search popup window.mp4“."
Bug,(SP:22): Purchase Invoice Add Screen  Undescriptive Error Message of required set tracking,mohamed Nabil,Yassmin,2,New,2025-02-03T02:35:00Z,2025-02-03T02:35:00Z,"When I Select An Item With No Tracking And Has Expiry True:

*Expected Result:* 

# The required message below the field should be with red color.
# The required message after click save button should be more descriptive.

*Actual Result:*

# The required message below the field was Black.
# The required message after click save button was “Required“."
Bug,(SP21): Return Sales Invoice Add Screen Missing Walkthrough Guide with Instructional Steps,Ahmed Gamal,Mohamed Said,2,New,2025-02-02T15:26:00Z,2025-02-02T15:26:00Z,"*Title:* *Return Sales Invoice Add Screen Missing Walkthrough Guide with Instructional Steps*

* *Severity:* *Medium*
* *Module:* *Return Sales Invoice (Add Screen - User Guidance Feature)*

----

h4. *Bug Description*

The *Return Sales Invoice Add screen* does not include a *walkthrough guide* that provides step-by-step instructions on how to use the screen. New or unfamiliar users may struggle to understand the required fields  available options  and correct workflow for creating a Return Sales Invoice.

----

h4. *Steps to Reproduce*

# Navigate to the *Return Sales Invoice Add Screen*.
# Look for an *on-screen walkthrough guide* or *help instructions*.
# Observe that no *step-by-step guidance* is provided to assist users in filling out the form.

----

h4. *Expected Result*

* A *walkthrough guide* should be available  helping users understand how to:
** *Select a customer* and relevant details.
** *Add items* and define pricing  discounts  and tax.
** *Verify totals and submit the invoice.*
** Understand *mandatory fields* and avoid common mistakes.
* The guide should appear *on first visit* and be accessible via a *Help or Info button*.

----

h4. *Actual Result*

* *No walkthrough guide* or instructional pop-ups exist in the Return Sales Invoice Add screen.
* Users may experience *confusion* when attempting to complete the invoice without prior knowledge.



----"
Bug,(SP21):  Sales Invoice Add Screen Missing Walkthrough Guide with Instructional Steps,Ahmed Gamal,Mohamed Said,2,New,2025-02-02T15:21:00Z,2025-02-02T15:21:00Z,"*Title:* *Sales Invoice Add Screen Missing Walkthrough Guide with Instructional Steps*

* *Severity:* *Medium*
* *Module:* *Sales Invoice (Add Screen - User Guidance Feature)*
* *Environment:* Web Application

----

h4. *Bug Description*

The *Sales Invoice Add screen* does not include a *walkthrough guide* that provides step-by-step instructions on how to use the screen. New or unfamiliar users may struggle to understand the required fields  available options  and correct workflow for creating a sales invoice.

----

h4. *Steps to Reproduce*

# Navigate to the *Sales Invoice Add Screen*.
# Look for an *on-screen walkthrough guide* or *help instructions*.
# Observe that no *step-by-step guidance* is provided to assist users in filling out the form.

----

h4. *Expected Result*

* A *walkthrough guide* should be available  helping users understand how to:
** *Select a customer* and relevant details.
** *Add items* and define pricing  discounts  and tax.
** *Verify totals and submit the invoice.*
** Understand *mandatory fields* and avoid common mistakes.
* The guide should appear *on first visit* and be accessible via a *Help or Info button*.

----

h4. *Actual Result*

* *No walkthrough guide* or instructional pop-ups exist in the Sales Invoice Add screen.
* Users may experience *confusion* when attempting to complete the invoice without prior knowledge.

----"
Bug,(SP21): Missing Walkthrough Guide for the Fund Transfer Module in Finance App,Ahmed Gamal,Mohamed Said,2,New,2025-02-02T15:01:00Z,2025-02-02T15:01:00Z,"*Title:*
Missing Walkthrough Guide for the ""Fund Transfer"" Module in Finance App

*Description:*
The *""Fund Transfer""* module under *Finance App ? Transactions* does not have a *Walkthrough Guide* to assist users in understanding its functionality. This makes it difficult for new users to navigate and complete fund transfer operations efficiently. Other modules in the Finance App have walkthrough guides  but this module lacks one entirely.

----

h3. *Precondition:*

* User is logged into the *Finance App*.
* The *Walkthrough Guide* feature is enabled for other modules.
* The user navigates to the *Fund Transfer* module under *Transactions*.

----

h3. *Steps to Reproduce:*

# Navigate to *Finance App ? Transactions ? Fund Transfer*.
# Look for a *Walkthrough Guide* or an onboarding tutorial.
# Observe that no *Walkthrough Guide* is available.
# Compare with other Finance App modules where walkthroughs are present.

----

h3. *Expected Result:*

* A *Walkthrough Guide* should be available to explain the steps involved in *Fund Transfers*.
* Users should receive *step-by-step instructions* on filling out required fields and completing a transfer.
* A *helpful tooltip or onboarding overlay* should guide users through key functionalities.

----

h3. *Actual Result:*

* No *Walkthrough Guide* exists for the *Fund Transfer* module.
* Users are left to figure out the process manually.
* This inconsistency with other Finance App modules affects *usability* and *user onboarding*.

----

h3. *Severity:*

*Low* – The module functions correctly  but usability is impacted for new users.

h3. *Priority:*

*Medium* – Important for consistency and improving user experience."
Bug,(SP21): Purchase Invoice Screen Guide Walkthrough Does Not Display Steps After Step 9 /13,Ahmed Gamal,Mohamed Said,2,New,2025-02-02T14:47:00Z,2025-02-02T14:47:00Z,"*Title:*
Purchase Invoice Screen Guide Walkthrough Does Not Display Steps After Step 9 

*Description:*
The *Guide Walkthrough* feature in the *Purchase Invoice* screen does not display steps beyond *Step 9*  even though there are a total of *13 steps*. Additionally  an *overlay layer* appears without any *Cancel* or *Close* action  preventing the user from exiting the guide. The only way to continue using the system is to *refresh the page*  which disrupts the user experience.

----

h3. *Precondition:*

* User is logged into the Purchase App.
* The *Guide Walkthrough* feature is enabled.
* The Purchase Invoice screen has a guided step-by-step walkthrough.

----

h3. *Steps to Reproduce:*

# Navigate to the *Purchase Invoice* screen.
# Start the *Guide Walkthrough* feature.
# Progress through the steps until *Step 9*.
# Observe that *Steps 10 to 13* are not displayed.
# Notice that an *overlay layer* appears  blocking interactions with the screen.
# Attempt to exit the walkthrough – there is *no Cancel or Close button*.
# The user is forced to *refresh the page* to regain access to the system.

----

h3. *Expected Result:*

* The *Guide Walkthrough* should display all *13 steps* correctly.
* Users should be able to navigate through all steps *without interruption*.
* A *Cancel or Close button* should be available to exit the guide at any point.

----

h3. *Actual Result:*

* The walkthrough stops displaying after *Step 9*  leaving out *Steps 10 to 13*.
* An *overlay layer* appears  preventing further interaction with the screen.
* There is *no Cancel/Close button*  forcing users to *refresh the page* to exit.

----

h3. *Severity:*

*Medium* – Affects usability but does not impact data integrity.

h3. *Priority:*

*High* – Should be fixed to ensure a smooth onboarding experience for users."
Bug,(SP21): The Print Button in the Return Purchase Invoice List View is Not Actionable,Ahmed Gamal,Mohamed Said,2,New,2025-02-02T11:29:00Z,2025-02-02T11:29:00Z,"*Title:*
The 'Print' Button in the 'Return Purchase Invoice' List View is Not Actionable

*Description:*
In the *Return Purchase Invoice* list view of the Purchase App  the *Print* button is non-functional. When a user selects a *Return Purchase Invoice* and clicks the *Print* button  no action is triggered  preventing users from printing invoices directly from the list view. This impacts the usability of the system  as users must find alternative ways to obtain a printed version of the invoice.

----

h3. *Precondition:*

* User is logged into the Purchase App.
* User has access to the *Return Purchase Invoice* module.
* At least one *Return Purchase Invoice* exists in the system.

----

h3. *Steps to Reproduce:*

# Navigate to the *Return Purchase Invoice* list view.
# Select an existing *Return Purchase Invoice* from the list.
# Click on the *Print* button.

----

h3. *Expected Result:*

* The system should generate a print preview or directly print the selected *Return Purchase Invoice*.
* A print dialog should open  allowing users to select a printer or save as a PDF.
* If there are any restrictions  an appropriate error message should be displayed.

----

h3. *Actual Result:*

* The *Print* button does not trigger any action when clicked.
* No print preview or print dialog appears.
* Users cannot print *Return Purchase Invoices* from the list view.

h3. *Severity:*

*Medium* – This issue affects usability but does not impact core functionalities like invoice creation or posting.

h3. *Priority:*

*High* – Printing invoices is a key feature for record-keeping and business operations  so this issue should be addressed promptly."
Bug,(SP21): System Al4s Posting Return Purchase Invoice with a Date Before the Purchase Invoice Date,Eslam Amgad,Mohamed Said,2,New,2025-02-02T11:04:00Z,2025-02-02T11:04:00Z,"*Title:*
System Allows Posting 'Return Purchase Invoice' with a Date Before the 'Purchase Invoice' Date

*Description:*
In the Purchase App  the system allows users to post a *Return Purchase Invoice* with a date that is earlier than the original *Purchase Invoice* date. This leads to logical inconsistencies in financial records  as an invoice return should not precede the purchase itself.

*Precondition:*

* User is logged into the Purchase App.
* User has access to the 'Return Purchase Invoice' functionality.
* A valid *Purchase Invoice* exists in the system.

*Steps to Reproduce:*

# Navigate to the *Return Purchase Invoice* Add Screen.
# Select an existing *Purchase Invoice* from the list.
# Enter a *Return Purchase Invoice Date* that is earlier than the selected *Purchase Invoice Date*.
# Click on the *Post* button to submit the return invoice.

*Expected Result:*

* The system should validate the *Return Purchase Invoice Date* and prevent posting if it is earlier than the corresponding *Purchase Invoice Date*.
* An appropriate error message should be displayed  such as:
_""Return Purchase Invoice date cannot be earlier than the original Purchase Invoice date.""_

*Actual Result:*

* The system accepts and posts the *Return Purchase Invoice* even if its date is before the *Purchase Invoice Date*.
* This results in an illogical transaction where a return occurs before the purchase."
Bug,(Sp21): Show/Hide Column Functionality Has Responsive Issues in Purchase Invoice List View,mohamed Nabil,Mohamed Said,2,New,2025-01-30T17:13:00Z,2025-01-30T17:13:00Z,"*Title:*
Show/Hide Column Functionality Has Responsive Issues in Purchase Invoice List View

*Description:*
In the *Purchase Invoice List View*  the *Show/Hide Columns* functionality does not work properly on standard screen resolutions. The options dialog for selecting columns *does not appear* unless the user *zooms out multiple times*  indicating a *responsive design issue*.

*Precondition:*

* User is logged into the ERP system.
* The system is displayed at default zoom level (100%).

*Steps to Reproduce:*

# Navigate to the *Purchase app > Purchase Invoice List View*.
# Click on the *Show/Hide Columns* option.
# Observe that the dialog *does not appear* at the default zoom level.
# Zoom out multiple times (e.g.  67% or lower).
# Observe that the *dialog appears* only after zooming out.

*Expected Result:*

* The *Show/Hide Columns* dialog should be properly displayed at *any screen resolution or zoom level* without requiring manual zoom adjustments.

*Actual Result:*

* The *Show/Hide Columns* dialog *does not appear* at 100% zoom.
* Users must *zoom out multiple times* to make it visible.
* This affects usability  especially for users unaware of the zoom workaround."
Bug,(Sp21): Localization Issues in Exported Purchase Invoice Excel Report,Ahmed Gamal,Mohamed Said,2,New,2025-01-30T16:52:00Z,2025-01-30T16:52:00Z,"*Title:*
Localization Issues in Exported Purchase Invoice Excel Report

*Description:*
When exporting the *Purchase Invoice* report from the *Export* button in the list view  several column headers have *localization issues*. The column names are either untranslated  incorrectly translated  or missing proper localization formatting  making the report difficult to understand for users in different regions.

*Precondition:*

* User is logged into the ERP system.
* The system language is set to a specific locale (e.g.  Arabic  French  etc.).

*Steps to Reproduce:*

# Navigate to the *Purchase app > Purchase Invoice List View*.
# Click on the *Export* button to download the report as an Excel file.
# Open the exported Excel file and review the column headers.

*Expected Result:*

* All column headers should be correctly localized according to the selected system language.

*Actual Result:*

* Some column headers have *incorrect translations*  *missing translations*  or *appear in the wrong language*.
* The localization does not match the selected system language."
