Work Item Type,Title,Assigned To,Created By,Priority,State,Created Date,Changed Date,Description
Bug,(Sp21): Unable to Save Return Purchase Invoice Due to Unposted Transaction,Abanoub Nabil,Muhammed Saeed,2,New,2025-02-17T17:52:00Z,2025-02-17T17:52:00Z,"__Title: Unable to Save Return Purchase Invoice Due to Unposted Transaction*
__Issue Description:*
When the user attempts to _return items_ using the _""Return Purchase Invoice"" Add_ screen and saves the transaction without posting it  they are unable to create another return transaction for the same invoice.
On the second attempt to return items from the same invoice  clicking the _Save_ button _does nothing_  and the _network log_ shows an error with _Status Code 500_.
__Steps to Reproduce:*
- Navigate to _Return Purchase Invoice Add_ screen.
- Select a _Purchase Invoice_ to return items from.
- Fill in all _required data_ and return _each item's available quantity_.
- Click _Save_ (but do not post the transaction).
- Open the _Return Purchase Invoice Add_ screen again and select the _same invoice_.
- Fill in all _required data_ and attempt to _return the items again_.
- Click _Save_ and observe that _nothing happens_.
- Check the _network log_  which shows _HTTP 500 Internal Server Error_.
__Expected Behavior:*
_ The system should _display an informative message_ if there is an _unposted* return transaction related to the same Purchase Invoice.
_ The message should guide the user to either _post_ or _cancel* the pending return before proceeding with a new one.
_ The system should _not fail silently*  and it should prevent the user from facing an unexpected error.
__Actual Behavior:*
_ When the user attempts to save a second _Return Purchase Invoice* for the same invoice:
__ Clicking the _Save_ button does _nothing_.
__ The _network log_ shows an _HTTP 500 Internal Server Error_.
__ No error message is displayed to the user  leaving them confused.
h4. 
__Impact:*
_ Prevents users from _processing valid returns*.
_ Causes _confusion* due to the lack of an error message.
_ Results in _system instability* (HTTP 500 errors).
_ Affects the _accuracy of purchase return records*.
__Severity:_ _High*
This issue blocks users from completing return transactions  affecting inventory accuracy and financial records.
__Suggested Fix:*
_ Implement _validation logic_ to check if an _unposted return transaction_ exists for the selected _Purchase Invoice*.
_ Display a _clear error message* before saving  such as:
_""There is an unposted return transaction related to this Purchase Invoice. Please post or cancel it before creating a new one.""_
_ Ensure that the system _does not trigger a 500 error* and handles this scenario gracefully."
Bug,(SP21): Incorrect Amount Exceeds the Price in RowRow3 Error in Purchase Invoice Add Screen,Abanoub Nabil,Muhammed Saeed,2,New,2025-02-17T16:03:00Z,2025-02-17T16:03:00Z,"__Title: Incorrect ""Amount Exceeds the Price in RowRow3"" Error in Purchase Invoice Add Screen*
__Issue Description:*
When the user adds a _Purchase Invoice_ and inputs a discount amount that is _less than the item cost_  the system incorrectly displays the error message:
{quote}_""Discount exceeds the price in rowRow 3 -- Amount cannot exceed subtota_l_""_{quote}
This prevents the user from proceeding  despite the discount being valid.
__Steps to Reproduce:*
- Navigate to the _Purchase Invoice Add_ screen.
- Select a _Warehouse_ and add items.
- Input a _discount amount_ that is less than the item's cost.
- Input _Cost_ and _discount amount_ as Decimal Numbers.
- Observe that the system _incorrectly displays_ the error:
-_ _""Amount Exceeds the Price in RowRow3""*
- Try to proceed with saving the invoice  but the system prevents it.
__Expected Behavior:*
_ The system should only display the _""Amount Exceeds the Price""_ error if the discount entered _exceeds* the item cost.
_ If the discount is valid (i.e.  _less than or equal to the item cost*)  the system should allow the user to proceed without displaying an error.
__Actual Behavior:*
_ The error appears _incorrectly* even when the discount amount is valid.
_ The user is unable to save the _Purchase Invoice* because of the incorrect validation.
__Severity:_ _High*
This issue blocks valid transactions and impacts business operations."
Bug,(SP21): Help Button Navigation Issues,Abanoub Nabil,Muhammed Saeed,2,New,2025-02-17T15:24:00Z,2025-02-17T15:24:00Z,"__Bug Report: Help Button Navigation Issues*
__Issue Description:*
When the user clicks the _Help_ button on any screen  the system navigates to the Help Pages. However  the following issues occur:
- _No Return to Previous Screen:_ There is no option to return back to the previous screen from the Help Pages.
- _Incorrect Back Navigation Behavior:_ If the user manually navigates back  it returns to the parent-related Help Pages instead of the previous screen.
- _Side Menu Displays Incorrect Options:_ The side menu incorrectly displays _General Settings_ module options instead of maintaining the context of the previously accessed screen.
__Steps to Reproduce:*
- Navigate to any module or transaction screen (e.g.  Sales Invoice  Purchase Order  etc.).
- Click on the _Help_ button.
- Observe that the system navigates to the _Help Pages_ instead of opening in a new tab.
- Attempt to navigate back using the browser back button.
- Notice that it does not return to the previous screen but instead loads parent-related help pages.
- Observe the side menu displaying _General Settings_ instead of the relevant module options.
__Expected Behavior:*
_ The Help Page should open in a _new window_ or _new tab* instead of redirecting the user from the current screen.
_ If the Help Page is opened in the same window  a _clear return option* should be provided to navigate back to the previously accessed screen.
* The side menu should remain consistent with the user's previously selected module / App  not default to General Settings.
__Actual Behavior:*
* The system redirects the user away from their current work screen when they click the Help button.
* There is no direct way to return to the screen where the user clicked the Help button.
_ The side menu shows _General Settings* options instead of the appropriate module.
__Impact:*
* Interrupts user workflow as they lose their place in the system.
* Causes confusion due to incorrect navigation and missing return functionality.
* Leads to inefficiency since users have to manually navigate back to the intended module.
__Severity:_ _Medium to High*
This issue affects usability and navigation across all modules  causing disruptions in user experience.
__Suggested Fix:*
_ Modify the Help Button functionality to _open the Help Pages in a new tab or window* instead of navigating away.
_ Ensure that if the Help Page opens in the same window  there is a _Return to Previous Page* button.
* Maintain the side menu context based on the user's current module instead of defaulting to General Settings."
Bug,(SP21): Missing Column Filtering Functionality in Help Pages List View Screen,Maha Muhammed,Muhammed Saeed,2,New,2025-02-13T18:42:00Z,2025-02-13T18:42:00Z,"_Title: Missing Column Filtering Functionality in Help Pages List View Screen_
_Module:_ Help Pages
_Screen:_ Help Pages List View Screen
_Severity:_ Major
_Priority:_ High
----
__Description:*
The Help Pages List View Screen lacks column filtering functionality  preventing users from filtering records based on column values.
----
__Steps to Reproduce:*
- Navigate to the Help Pages module in the ERP system.
- Open the List View Screen.
- Attempt to filter any column using the column filtration functionality.
----
__Expected Result:*
Each Important column in the Help Pages List View Screen should have a filtering icon or option to allow users to filter records based on column values.
----
__Actual Result:*
No filtering functionality is provided for any column in the Help Pages List View Screen.
----"
Bug,(SP21): Unable to Change Fonts Family in Help Pages Text Editor,Maha Muhammed,Muhammed Saeed,2,New,2025-02-13T18:34:00Z,2025-02-13T18:34:00Z,"_Title: Unable to Change Fonts Family in Help Pages Text Editor_
_Module:_ Admin Portal - Help Pages
_Severity:_ Major
_Priority:_ High
----
__Description:*
The text editor used in the Admin Portal's Help Pages does not allow users to change fonts. Despite selecting different font options from the toolbar  the applied text remains in the default font style.
----
__Steps to Reproduce:*
- Navigate to Admin Portal >  Help Pages.
- Open an existing Help Page or create a new one.
- Highlight a text segment in the editor.
- Attempt to change the font using the toolbar options.
----
__Expected Result:*
The selected text should reflect the chosen font style.
----
__Actual Result:*
The selected text remains in the default font  regardless of the chosen font."
Bug,SP21:  Arabic Text Formatting and Localization Issues in Admin Portal CMS Text Editor,Maha Muhammed,Muhammed Saeed,2,New,2025-02-13T17:49:00Z,2025-02-13T17:49:00Z,"__Title: Arabic Text Formatting and Localization Issues in Admin Portal Text Editor*
__Module:* Admin Portal ? CMS Text Editor
__Severity:_ ?? _High*
__Priority:_ ?? _Medium*
__Environment:*
* ERP System Admin Portal (Web)
* Help Pages Text Editor
__Description:*
The CMS Text Editor in the _Admin Portal_ fails to provide proper support for _Arabic text formatting_. Users are unable to apply _Right-to-Left (RTL) directionality_  and both _numeric and non-numeric lists_ are not formatted correctly. Additional _localization issues_ are also present.
__Steps to Reproduce:*
- Log in to the _Admin Portal_ of the ERP system.
- Navigate to the _Help Pages Text Editor_ module.
- Input _Arabic text_ into the editor.
- Attempt to format the text to _RTL directionality_.
- Create _numeric and non-numeric lists_ with Arabic text.
__Actual Result:*
_ Arabic text cannot be formatted to _RTL* directionality.
_ _Numeric and non-numeric lists* do not reflect proper formatting in Arabic.
_ Other _localization issues* like misaligned text  incorrect date formats  and untranslated labels are evident.
__Expected Result:*
_ Users should be able to format Arabic text to _RTL* directionality seamlessly.
_ _Lists* should be correctly formatted according to Arabic standards.
_ All _localization elements* should be correctly implemented for Arabic content."
Bug,(SP21):  Incorrect Column Header Label in Purchase Invoice View Screen,Maha Muhammed,Muhammed Saeed,2,New,2025-02-11T14:32:00Z,2025-02-11T14:32:00Z,"__Bug Report: Incorrect Column Header Label in Purchase Invoice View Screen*
__Module:* Purchase ? Purchase Invoice ? View Screen
__Severity:_ ?? _Low*
__Priority:_ ?? _Medium*
__Environment:*
* ERP System (Web)
* Affected Screen: Purchase Invoice View Screen
__Description:*
The _""Barcode""_ column header is incorrectly labeled as _""Bar Code""_ instead of the correct term _""Barcode""_ in the Purchase Invoice View Screen. This inconsistency may cause confusion for users and does not align with standard naming conventions.
__Steps to Reproduce:*
- Log in to the ERP system with valid credentials.
- Navigate to _Purchase ? Purchase Invoice ? List View_.
- Open any existing Purchase Invoice to view its details.
- Locate the column header for item barcodes.
__Actual Result:*
The column header is displayed as _""Bar Code""_.
__Expected Result:*
The column header should be displayed as _""Barcode""_ to maintain consistency and clarity."
Bug,(SP:22): Vendor Statement Report Screen  Missing Required Message For All Data,Abanoub Nabil,Yassmin,2,New,2025-02-06T16:45:00Z,2025-02-06T16:45:00Z,"- Select Vendor   From Date   To Date Fields Should Ended with (*).
- When I Click View Button Without Selecting Any Data 
      _Expected Result:_ The error message should appear as ??Field Name? is Required?.
      _Actual Result:_ The required message is missing."
Bug,(SP:22): Vendor Opening Balance Screen  The Data of Distributed Popup Deleted When I Click The Discard Button ,Mohamed Fathy,Yassmin,2,New,2025-02-05T18:41:00Z,2025-02-05T18:41:00Z,"When I Entered The Data in Distributed Popup Then Click Save and Open it Again Then Click Discard 
_Expected Result:_ The data deleted .
_Actual Result:_ The data shouldn?t delete  it should still without any changes on it."
Bug,(SP:22): Vendor Opening Balance Screen  The Error Message of Exceeded The Journal Line Amount Should be Handled,Abanoub Nabil,Yassmin,2,New,2025-02-05T18:25:00Z,2025-02-05T18:25:00Z,"_Expected Result:_ The Error Message of Exceeded The Journal Line Amount Should be Handled As ?The Amount of Opening Balance Exceeded The Journal Line Amount?.
_Actual Result:_ The Error Message is ?ErrorSum?."
Bug,(SP:22): Vendor Opening Balance Screen  The Validation Message of Adding Vendor Opening Balance Should be Handled,Abanoub Nabil,Yassmin,2,New,2025-02-05T18:08:00Z,2025-02-05T18:08:00Z,"_Expected Result:_ The validation message of adding new vendor opening balance should be ?Vendor Opening Balance Added Successfully? 
_Actual Results:_ The validation message is ?Opening Balance. Vendor Added?."
Bug,(SP:22): Payment Reconciliation Screen   Disapplied of Auto Distribute & Reconcile & Save Buttons Until I Select Payment,Muhammed Nabil,Yassmin,2,New,2025-02-05T12:56:00Z,2025-02-05T12:56:00Z,"When I Select Customer Without Payment
_Expected Result:_ Disapplied of Auto Distribute & Reconcile & Save Buttons Until I Select Payment.
_Actual Result:_ The Auto Distribute & Reconcile & Save Buttons are clickable without Selecting Payment."
Bug,(SP:22): Payment Reconciliation Screen  The Customer Invoices Should be Appear Once User Selected,Muhammed Nabil,Yassmin,2,New,2025-02-05T12:37:00Z,2025-02-05T12:37:00Z,"_As BRs:_ When I Select Customer 
_Expected Result:_ Once a customer is selected  their associated invoices should displayed in the table below.
_Actual Result:_ The associated invoices Didn?t appear until I select the payment."
Bug,(SP:22):Payment Reconciliation Screen  The Required Message of Select Customer or Payment,Muhammed Nabil,Yassmin,2,New,2025-02-04T17:37:00Z,2025-02-04T17:37:00Z,"When I click save without selecting customer or payment
_Expected Result:_ The error message should be ?You Should First Select Customer and Payment?.
_Actual Result:_ The message was Required (Un Clear For The User)."
Bug,(Sp21): System Fails to Navigate to List View Screen After Successfully Posting a Return Sales Invoice,Muhammed Nabil,Muhammed Saeed,2,New,2025-02-03T19:34:00Z,2025-02-03T19:34:00Z,"_Title:_
System Fails to Navigate to List View Screen After Successfully Posting a Return Sales Invoice
_Description:_
After successfully posting a _Return Sales Invoice_  the system fails to automatically navigate to the _List View_ screen  leaving the user on the same page. This disrupts the user flow and requires additional manual navigation to view the posted invoice.
_Precondition:_
* User is logged into the ERP system.
_ A _Sales Invoice* is created and ready to be posted.
_Steps to Reproduce:_
- Navigate to the _Sales app > Return Sales Invoice_ screen.
- Create a new _Return Sales Invoice_ and input all required data.
- Click Save Button
- Post the _Sales Return Invoice _ Attempt to click the _Post button_ multiple times.
- After posting  observe that the system does not navigate to the _List View_ screen.
_Expected Result:_
_ After posting  the system should automatically navigate to the _Sales Return Invoice List View* screen to display the newly posted invoice.
* If is there any Performance issues then the Post button should be disabled to prevent Multiple clicks on it.
_Actual Result:_
_ The Return List view is Posted Successfully but the system _stays on the same screen_ and does not redirect to the _List View* screen.
* The System accepts Clicking the Post button Multiple Times and Displays Multiple Error Messages"
Bug,(SP21): System Accepts Return Sales Invoice with Return Date Before Sales Invoice Date,Eslam Amgad,Muhammed Saeed,2,New,2025-02-03T19:28:00Z,2025-02-03T19:28:00Z,"_Title:_
System Accepts Return Sales Invoice with Return Date Before Sales Invoice Date  Leading to Incorrect Date Formatting
_Description:_
The system allows users to save and post a _Return Sales Invoice_ with a _return date_ earlier than the _original Sales Invoice date_. After posting  when navigating to the _Return Sales Invoice_ screen  the _return date field_ is displayed with _incorrect formatting_  leading to confusion.
_Precondition:_
* User is logged into the ERP system.
_ A _Sales Invoice* has been created and posted.
_ User attempts to create a _Return Sales Invoice* with a return date earlier than the original invoice date.
_Steps to Reproduce:_
- Navigate to _Sales app > Return Sales Invoice_ screen.
- Create a new _Return Sales Invoice_.
- Set the _Return Date_ to be earlier than the _original Sales Invoice Date_.
- Save and post the invoice.
- Go to the _Return Sales Invoice View_ screen.
- Observe the _return date field_ formatting.
_Expected Result:_
_ The system should _reject_ the _Return Sales Invoice_ if the _return date_ is earlier than the original _Sales Invoice Date*.
_Actual Result:_
* The system allows saving and posting of the return invoice even when the return date is earlier than the original invoice date.
_ The _return date_ is displayed in an _incorrect format* on the Return Sales Invoice View screen."
Bug,(SP21): Cancel button not actionable in return sales invoice Add Screen,Ahmed Gamal,Muhammed Saeed,2,New,2025-02-03T19:15:00Z,2025-02-03T19:15:00Z,"_Title_: Cancel button not actionable in return sales invoice Add Screen
_Precondition_:
* The user logged in with Valid Credentials to the ERP System
* The User has the Required Permissions 
_Steps to Reproduce:_
- Navigate to Inventory App >> Return Sales Invoice
- Click Create Button to open the Add Screen
- Click Cancel Button
_Expected Result:_
The Cancel Button is Actionable
The system Leaves the Add screen and navigates to the List view.
_Actual Result:_
The Cancel Button is not Actionable
The system stuck in the Add screen and does not navigate to the List view.
"
Bug,(SP21): Print Button in Return Sales Invoice List View is Not Actionable,Ahmed Gamal,Muhammed Saeed,2,New,2025-02-03T19:00:00Z,2025-02-03T19:00:00Z,"__Title: Print Button in ""Return Sales Invoice"" List View is Not Actionable*
__Module:* Sales ? Return Sales Invoice ? List View
__Severity:_ ?? _High*
__Priority:_ ?? _Critical*
----
__Issue Summary*
The _Print_ button in the _Return Sales Invoice_ list view is _not clickable_ and does not display any tooltip when hovered over.
----
__Steps to Reproduce*
- Navigate to _Sales ? Return Sales Invoice ? List View_.
- Select a _return sales invoice_ from the list.
- Hover over the _Print_ button.
- Click on the _Print_ button.
----
__Observed Behavior*
?? _The Print button does not respond to clicks._
?? _No tooltip or hover indication is displayed._
__Expected Behavior*
? The _Print_ button should be _clickable_ and open the print preview of the selected return sales invoice.
? A _tooltip_ (e.g.  ""Print Return Sales Invoice"") should be displayed when hovered over.
----"
Bug,(SP21): Deleted Unposted Sales Invoice Still Appears in List View Until Browser Refresh,Ahmed Gamal,Muhammed Saeed,2,New,2025-02-03T18:32:00Z,2025-02-03T18:32:00Z,"__Title: Deleted Unposted Sales Invoice Still Appears in List View Until Browser Refresh*
__Module:* Sales ? Sales Invoice ? List View
__Severity:_ ?? _Moderate*
__Priority:_ ?? _Medium*
----
__Issue Summary*
When a user deletes an _unposted_ sales invoice  the system correctly displays a success message  but the deleted invoice _remains visible_ in the list view until the user manually refreshes the browser.
----
__Steps to Reproduce*
- Navigate to _Sales ? Sales Invoice ? List View_.
- Select an _unposted_ sales invoice from the list.
- Click the _Delete_ button and confirm the deletion.
- Observe that the success message appears correctly.
- Check if the deleted invoice is still displayed in the list view.
- Refresh the browser and observe if the deleted invoice disappears.
----
__Observed Behavior*
?? _The deleted sales invoice remains in the list view_ despite the success message.
?? _Users must manually refresh the browser to see the updated list._
__Expected Behavior*
? After confirming deletion  the sales invoice should be removed from the list view immediately _without requiring a manual refresh_."
Bug,(SP21): Missing Values in Printed Sales Invoice Report,Ahmed Gamal,Muhammed Saeed,2,New,2025-02-03T18:17:00Z,2025-02-03T18:17:00Z,"__Title: Missing Values in Printed Sales Invoice Report*
__Module:* Sales ? Sales Invoice ? Print Report
__Severity:_ ?? _Major*
__Priority:_ ?? _High*
----
__Issue Summary*
The _Printed Sales Invoice Report_ is missing essential values:
?? _Price After Discount_ is not displayed.
?? _Net Price_ is not displayed.
----
__Steps to Reproduce*
- Navigate to _Sales ? Sales Invoice_.
- Open an existing _Sales Invoice_.
- Click the _Print_ action button.
- Review the generated sales invoice report.
----
__Observed Behavior*
?? The _Price After Discount_ value is missing.
?? The _Net Price_ value is missing.
__Expected Behavior*
? The _Printed Sales Invoice Report_ should display:
_ _Price After Discount* (Original Price - Discount Applied).
_ _Net Price* (Final payable amount after all discounts)."
Bug,(SP21): Cancel Button Not Actionable in Sales Invoice View Screen,Ahmed Gamal,Muhammed Saeed,2,New,2025-02-03T17:59:00Z,2025-02-03T17:59:00Z,"__Title: Cancel Button Not Actionable in Sales Invoice View Screen*
__Module:* Sales ? Sales Invoice ? View Screen
__Severity:_ ?? _Major*
__Priority:_ ?? _High*
----
__Issue Summary*
The _Cancel_ button in the _Sales Invoice View Screen_ is _not actionable_ when clicked. The user is unable to cancel the invoice or perform any action related to the cancellation.
----
__Steps to Reproduce*
- Navigate to _Sales ? Sales Invoice_.
- Open an existing _Sales Invoice_ in _View mode_.
- Click the _Cancel_ button.
----
__Actual Behavior*
?? The _Cancel_ button does not perform any action when clicked.
?? No error message or indication is displayed to the user.
?? The screen remains unchanged  and the invoice is not canceled.
__Expected Behavior*
? The _Cancel_ button should trigger a confirmation prompt.
? Upon confirmation  the _Sales Invoice status should change to 'Canceled'_.
? If cancellation is not allowed due to business rules  a _proper validation message_ should be displayed."
Bug,(SP21):  Stock Out Print Report Issues,Ahmed Gamal,Muhammed Saeed,2,New,2025-02-03T17:24:00Z,2025-02-03T17:24:00Z,"__Title: Stock Out Print Report Issues*
__Module:* Inventory Management ? Stock Out ? List View ? Print Report
__Severity:_ ?? _Major*
__Priority:_ ?? _High*
----
__Issue Summary*
When the user clicks the _Print_ action button for a _Stock Out entry_ from the _Stock Out list view_  the printed report contains multiple issues:
- _Item Quantity is displayed incorrectly_ ? Instead of numerical values  an _unreadable/unexpected text_ appears.
- _Stock Out Status is missing_ ? The report does not indicate whether the Stock Out is _Posted or Unposted_.
- _Label Alignment is incorrect_ ? The labels and values in the report are _misaligned_  making the report difficult to read.
- _Localization Issues_ ? Many labels and text elements are _not translated/localized_  leading to inconsistent language in the report.
----
__Steps to Reproduce*
- Navigate to the _Stock Out_ list view.
- Select an existing _Stock Out entry_.
- Click the _Print_ action button.
- Review the generated report.
----
__Observed Behavior*
?? _Item Quantity_ is displayed as _unreadable text_ instead of numbers.
?? _Stock Out Status_ is _not mentioned anywhere_ in the printed report.
?? _Label alignment is inconsistent and poorly formatted._
?? _Several labels and texts are not localized_  appearing in the wrong language.
__Expected Behavior*
? _Item Quantity should be correctly displayed as a number._
? _Stock Out Status should be clearly stated_ (e.g.  _Posted / Unposted_).
? _All labels and values should be properly aligned_ for readability.
? _All text should be properly localized_ based on the system language settings."
Bug,(SP21): Stock In Print Report Issues,Ahmed Gamal,Muhammed Saeed,2,New,2025-02-03T17:16:00Z,2025-02-03T17:16:00Z,"__Title: Stock In Print Report Issues*
__Module:* Inventory Management ? Stock In ? List View ? Print Report
__Severity:_ ?? _Major*
__Priority:_ ?? _High*
----
__Issue Summary*
When the user clicks the _Print_ action button for a _Stock In entry_ from the _Stock In list view_  the printed report contains multiple issues:
- _Item Quantity is displayed incorrectly_ ? Instead of numerical values  an _unreadable/unexpected text_ appears.
- _Stock In Status is missing_ ? The report does not indicate whether the Stock In is _Posted or Unposted_.
- _Label Alignment is incorrect_ ? The labels and values in the report are _misaligned_  affecting readability.
----
__Steps to Reproduce*
- Navigate to the _Stock In_ list view.
- Select an existing _Stock In entry_.
- Click the _Print_ action button.
- Review the generated report.
----
__Observed Behavior*
?? _Item Quantity_ is displayed as _unreadable text_ instead of numbers.
?? _Stock In Status_ is _not mentioned anywhere_ in the printed report.
?? _Label alignment is inconsistent and poorly formatted_.
__Expected Behavior*
? _Item Quantity should be correctly displayed as a number_ in the report.
? _Stock In Status should be clearly stated_ (e.g.  Posted / Unposted).
? _All labels and values should be properly aligned_ for readability."
Bug,(SP21) @General : Advanced Item Search Dialog Fails to Filter Items Based on Multiple Conditions,Muhammed Hammad,Muhammed Saeed,2,New,2025-02-03T17:01:00Z,2025-02-03T17:01:00Z,"__Title: Advanced Item Search Dialog Fails to Filter Items Based on Multiple Conditions*
__Issue Summary*
The _Advanced Item Search dialog_ does not correctly retrieve items based on a _combination of filter conditions_  such as:
_ _Checking/Unchecking ""Serial"" filter*
_ _Entering specific search criteria (e.g.  item name  code  category  etc.)*
Expected behavior: _The system should return results that match all applied filters._
Actual behavior: _Items retrieved do not match the applied filter combination or no results are displayed._
----
__Steps to Reproduce*
- Navigate to Inventory App > Stock In > Add Screen
- Click Advanced Search Icon on the Item Code Field to Open the _Advanced Item Search_ dialog
- Apply multiple filter conditions:
-_ _Check/Uncheck the ""Serial"" filter.*
-_ _Input specific search criteria* (e.g.  item name  code  category).
- Click _Search_.
- Observe the results.
----
__Actual Behavior*
?? _Items are not retrieved correctly_ based on the selected filter combination.
?? _Some applied conditions are ignored_ in the search results.
__Expected Behavior*
? The system should _return only the items_ that match _all applied filter conditions_.
? _Serial filter selection_ should correctly _include/exclude serial-based items_.
? _Inputted search criteria should refine results correctly_ without ignoring conditions."
Bug,(SP:22): Purchase Invoice Add Screen  The Empty Word Appears in The List When I Open The Advanced Search,Muhammed Nabil,Yassmin,2,New,2025-02-03T02:45:00Z,2025-02-03T02:45:00Z,"When I open the advanced search of vendor name then close it and open the list
_Expected Result:_ The list should be open without any change of it.
_Actual Result:_ The word ?Empty? appears in the list as in attach ?empty appears after I open search popup window.mp4?."
Bug,(SP:22): Purchase Invoice Add Screen  Undescriptive Error Message of required set tracking,Muhammed Nabil,Yassmin,2,New,2025-02-03T02:35:00Z,2025-02-03T02:35:00Z,"When I Select An Item With No Tracking And Has Expiry True:
_Expected Result:_ 
- The required message below the field should be with red color.
- The required message after click save button should be more descriptive.
_Actual Result:_
- The required message below the field was Black.
- The required message after click save button was ?Required?."
Bug,(SP21): Return Sales Invoice Add Screen Missing Walkthrough Guide with Instructional Steps,Ahmed Gamal,Muhammed Saeed,2,New,2025-02-02T15:26:00Z,2025-02-02T15:26:00Z,"_Title:_ _Return Sales Invoice Add Screen Missing Walkthrough Guide with Instructional Steps_
_ _Severity:_ _Medium*
_ _Module:_ _Return Sales Invoice (Add Screen - User Guidance Feature)*
----
__Bug Description*
The _Return Sales Invoice Add screen_ does not include a _walkthrough guide_ that provides step-by-step instructions on how to use the screen. New or unfamiliar users may struggle to understand the required fields  available options  and correct workflow for creating a Return Sales Invoice.
----
__Steps to Reproduce*
- Navigate to the _Return Sales Invoice Add Screen_.
- Look for an _on-screen walkthrough guide_ or _help instructions_.
- Observe that no _step-by-step guidance_ is provided to assist users in filling out the form.
----
__Expected Result*
_ A _walkthrough guide* should be available  helping users understand how to:
__ _Select a customer_ and relevant details.
__ _Add items_ and define pricing  discounts  and tax.
__ _Verify totals and submit the invoice._
__ Understand _mandatory fields_ and avoid common mistakes.
_ The guide should appear _on first visit_ and be accessible via a _Help or Info button*.
----
__Actual Result*
_ _No walkthrough guide* or instructional pop-ups exist in the Return Sales Invoice Add screen.
_ Users may experience _confusion* when attempting to complete the invoice without prior knowledge.
----"
Bug,(SP21):  Sales Invoice Add Screen Missing Walkthrough Guide with Instructional Steps,Ahmed Gamal,Muhammed Saeed,2,New,2025-02-02T15:21:00Z,2025-02-02T15:21:00Z,"_Title:_ _Sales Invoice Add Screen Missing Walkthrough Guide with Instructional Steps_
_ _Severity:_ _Medium*
_ _Module:_ _Sales Invoice (Add Screen - User Guidance Feature)*
_ _Environment:* Web Application
----
__Bug Description*
The _Sales Invoice Add screen_ does not include a _walkthrough guide_ that provides step-by-step instructions on how to use the screen. New or unfamiliar users may struggle to understand the required fields  available options  and correct workflow for creating a sales invoice.
----
__Steps to Reproduce*
- Navigate to the _Sales Invoice Add Screen_.
- Look for an _on-screen walkthrough guide_ or _help instructions_.
- Observe that no _step-by-step guidance_ is provided to assist users in filling out the form.
----
__Expected Result*
_ A _walkthrough guide* should be available  helping users understand how to:
__ _Select a customer_ and relevant details.
__ _Add items_ and define pricing  discounts  and tax.
__ _Verify totals and submit the invoice._
__ Understand _mandatory fields_ and avoid common mistakes.
_ The guide should appear _on first visit_ and be accessible via a _Help or Info button*.
----
__Actual Result*
_ _No walkthrough guide* or instructional pop-ups exist in the Sales Invoice Add screen.
_ Users may experience _confusion* when attempting to complete the invoice without prior knowledge.
----"
Bug,(SP21): Missing Walkthrough Guide for the Fund Transfer Module in Finance App,Ahmed Gamal,Muhammed Saeed,2,New,2025-02-02T15:01:00Z,2025-02-02T15:01:00Z,"_Title:_
Missing Walkthrough Guide for the ""Fund Transfer"" Module in Finance App
_Description:_
The _""Fund Transfer""_ module under _Finance App ? Transactions_ does not have a _Walkthrough Guide_ to assist users in understanding its functionality. This makes it difficult for new users to navigate and complete fund transfer operations efficiently. Other modules in the Finance App have walkthrough guides  but this module lacks one entirely.
----
__Precondition:*
_ User is logged into the _Finance App*.
_ The _Walkthrough Guide* feature is enabled for other modules.
_ The user navigates to the _Fund Transfer_ module under _Transactions*.
----
__Steps to Reproduce:*
- Navigate to _Finance App ? Transactions ? Fund Transfer_.
- Look for a _Walkthrough Guide_ or an onboarding tutorial.
- Observe that no _Walkthrough Guide_ is available.
- Compare with other Finance App modules where walkthroughs are present.
----
__Expected Result:*
_ A _Walkthrough Guide_ should be available to explain the steps involved in _Fund Transfers*.
_ Users should receive _step-by-step instructions* on filling out required fields and completing a transfer.
_ A _helpful tooltip or onboarding overlay* should guide users through key functionalities.
----
__Actual Result:*
_ No _Walkthrough Guide_ exists for the _Fund Transfer* module.
* Users are left to figure out the process manually.
_ This inconsistency with other Finance App modules affects _usability_ and _user onboarding*.
----
__Severity:*
_Low_ ? The module functions correctly  but usability is impacted for new users.
__Priority:*
_Medium_ ? Important for consistency and improving user experience."
